AÑO;PERIODO;FECHA ENVIO;CODIGO ENTIDAD;ENTIDAD;CODIGO LINEA;LINEA INTERVENCION;CODIGO SERVICIO;NOMBRE SERVICIO;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;CODIGO CENTRO ATENCION;NOMBRE CENTRO ATENCION;N° DE CEM;N° DE PERSONAS INFORMADAS Y SENSIBILIZADAS - TOTAL;N° DE PERSONAS INFORMADAS Y SENSIBILIZADAS - HOMBRES;N° DE PERSONAS INFORMADAS Y SENSIBILIZADAS - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 0_5 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 0_5 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 0_5 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 6_11 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 6_11 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 6_11 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 12_17 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 12_17 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 12_17 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 18_29 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 18_29 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 18_29 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 30_59 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 30_59 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 30_59 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 60_MÁS - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 60_MÁS - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 60_MÁS - MUJERES;N° DE ACCIONES PREVENTIVAS  PROMOCIONALES - TOTAL;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;021809;ÁNCASH;SANTA;NUEVO CHIMBOTE                                          ;CEM071;NUEVO CHIMBOTE;1;5,889;;;;;;;;;;;;;;;;;;;;;173;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;110104;ICA;ICA;OCUCAJE;CEM175;OCUCAJE;1;4,559;;;;;;;;;;;;;;;;;;;;;166;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;130601;LA LIBERTAD;OTUZCO;OTUZCO;CEM072;OTUZCO;1;6,006;;;;;;;;;;;;;;;;;;;;;87;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;190301;PASCO;OXAPAMPA;OXAPAMPA;CEM073;OXAPAMPA;1;4,111;;;;;;;;;;;;;;;;;;;;;131;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;130701;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;CEM118;PACASMAYO;1;3,754;;;;;;;;;;;;;;;;;;;;;57;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;070106;CALLAO;CALLAO;VENTANILLA;CEM074;PACHACUTEC;1;7,983;;;;;;;;;;;;;;;;;;;;;152;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;100801;HUÁNUCO;PACHITEA;PANAO;CEM134;PACHITEA;1;4,750;;;;;;;;;;;;;;;;;;;;;144;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;250301;UCAYALI;PADRE ABAD;PADRE ABAD;CEM075;PADRE ABAD;1;3,968;;;;;;;;;;;;;;;;;;;;;58;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;200501;PIURA;PAITA;PAITA;CEM128;PAITA;1;4,406;;;;;;;;;;;;;;;;;;;;;95;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;021501;ÁNCASH;PALLASCA;CABANA;CEM197;PALLASCA;1;1,564;;;;;;;;;;;;;;;;;;;;;51;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;120606;JUNÍN;SATIPO;PANGOA;CEM171;PANGOA;1;6,689;;;;;;;;;;;;;;;;;;;;;101;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;050701;AYACUCHO;PARINACOCHAS;CORACORA;CEM077;PARINACOCHAS;1;8,495;;;;;;;;;;;;;;;;;;;;;155;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;190113;PASCO;PASCO;YANACANCHA;CEM078;PASCO;1;7,456;;;;;;;;;;;;;;;;;;;;;166;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;130801;LA LIBERTAD;PATAZ;TAYABAMBA;CEM183;PATAZ;1;2,709;;;;;;;;;;;;;;;;;;;;;52;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;050801;AYACUCHO;PAUCAR DEL SARA SARA;PAUSA;CEM079;PAUCAR DEL SARA SARA;1;3,853;;;;;;;;;;;;;;;;;;;;;141;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;081101;CUSCO;PAUCARTAMBO;PAUCARTAMBO;CEM181;PAUCARTAMBO;1;10,478;;;;;;;;;;;;;;;;;;;;;147;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;080910;CUSCO;LA CONVENCIÓN;PICHARI;CEM080;PICHARI;1;11,532;;;;;;;;;;;;;;;;;;;;;197;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;220701;SAN MARTÍN;PICOTA;PICOTA;CEM182;PICOTA;1;2,584;;;;;;;;;;;;;;;;;;;;;70;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;110501;ICA;PISCO;PISCO;CEM081;PISCO;1;4,227;;;;;;;;;;;;;;;;;;;;;75;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;200104;PIURA;PIURA;CASTILLA;CEM082;PIURA;1;6,367;;;;;;;;;;;;;;;;;;;;;175;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;CEM083;PUCALLPA;1;3,480;;;;;;;;;;;;;;;;;;;;;55;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;110207;ICA;CHINCHA;PUEBLO NUEVO ;CEM142;PUEBLO NUEVO;1;11,091;;;;;;;;;;;;;;;;;;;;;142;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150125;LIMA METROPOLITANA;LIMA;PUENTE PIEDRA;CEM122;PUENTE PIEDRA;1;9,511;;;;;;;;;;;;;;;;;;;;;182;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;100901;HUÁNUCO;PUERTO INCA;PUERTO INCA;CEM179;PUERTO INCA;1;2,039;;;;;;;;;;;;;;;;;;;;;38;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;210101;PUNO;PUNO;PUNO;CEM084;PUNO;1;7,454;;;;;;;;;;;;;;;;;;;;;180;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;080901;CUSCO;LA CONVENCIÓN;SANTA ANA;CEM085;QUILLABAMBA;1;4,045;;;;;;;;;;;;;;;;;;;;;81;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;081201;CUSCO;QUISPICANCHI;URCOS;CEM127;QUISPICANCHI;1;6,756;;;;;;;;;;;;;;;;;;;;;72;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;160501;LORETO;REQUENA;REQUENA;CEM165;REQUENA;1;2,852;;;;;;;;;;;;;;;;;;;;;78;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150128;LIMA METROPOLITANA;LIMA;RÍMAC;CEM145;RÍMAC;1;10,661;;;;;;;;;;;;;;;;;;;;;184;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;220801;SAN MARTÍN;RIOJA;RIOJA;CEM086;RIOJA;1;3,243;;;;;;;;;;;;;;;;;;;;;47;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;010601;AMAZONAS;RODRÍGUEZ DE MENDOZA;SAN NICOLAS;CEM186;RODRÍGUEZ DE MENDOZA;1;2,724;;;;;;;;;;;;;;;;;;;;;65;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;211001;PUNO;SAN ANTONIO DE PUTINA ;PUTINA;CEM144;SAN ANTONIO DE PUTINA;1;5,776;;;;;;;;;;;;;;;;;;;;;106;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;060901;CAJAMARCA;SAN IGNACIO;SAN IGANCIO;CEM119;SAN IGNACIO;1;5,582;;;;;;;;;;;;;;;;;;;;;69;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150132;LIMA METROPOLITANA;LIMA;SAN JUAN DE LURIGANCHO;CEM088;SAN JUAN DE LURIGANCHO;1;15,174;;;;;;;;;;;;;;;;;;;;;256;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150133;LIMA METROPOLITANA;LIMA;SAN JUAN DE MIRAFLORES;CEM076;SAN JUAN DE MIRAFLORES;1;4,715;;;;;;;;;;;;;;;;;;;;;100;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150134;LIMA METROPOLITANA;LIMA;SAN LUIS;CEM058;SAN LUIS;1;5,106;;;;;;;;;;;;;;;;;;;;;117;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;061001;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;CEM192;SAN MARCOS;1;2,314;;;;;;;;;;;;;;;;;;;;;51;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150135;LIMA METROPOLITANA;LIMA;SAN MARTÍN DE PORRES;CEM089;SAN MARTIN DE PORRES;1;14,406;;;;;;;;;;;;;;;;;;;;;386;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;061101;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;CEM191;SAN MIGUEL;1;4,495;;;;;;;;;;;;;;;;;;;;;85;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;211201;PUNO;SANDIA;SANDIA;CEM151;SANDIA;1;4,329;;;;;;;;;;;;;;;;;;;;;117;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;131001;LA LIBERTAD;SANTIAGO DE CHUCO;SANTIAGO DE CHUCO;CEM090;SANTIAGO DE CHUCO;1;3,942;;;;;;;;;;;;;;;;;;;;;78;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;120601;JUNÍN;SATIPO;SATIPO;CEM091;SATIPO;1;3,428;;;;;;;;;;;;;;;;;;;;;107;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;200801;PIURA;SECHURA;SECHURA;CEM092;SECHURA;1;3,874;;;;;;;;;;;;;;;;;;;;;95;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;080601;CUSCO;CANCHIS;SICUANI;CEM093;SICUANI;1;7,438;;;;;;;;;;;;;;;;;;;;;89;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;021901;ÁNCASH;SIHUAS;SIHUAS;CEM196;SIHUAS;1;3,188;;;;;;;;;;;;;;;;;;;;;51;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;050407;AYACUCHO;HUANTA;SIVIA;CEM172;SIVIA;1;4,200;;;;;;;;;;;;;;;;;;;;;73;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;050901;AYACUCHO;SUCRE;QUEROBAMBA;CEM094;SUCRE;1;910;;;;;;;;;;;;;;;;;;;;;16;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;200601;PIURA;SULLANA;SULLANA;CEM095;SULLANA;1;7,245;;;;;;;;;;;;;;;;;;;;;144;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150140;LIMA METROPOLITANA;LIMA;SANTIAGO DE SURCO;CEM096;SURCO;1;8,866;;;;;;;;;;;;;;;;;;;;;110;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150141;LIMA METROPOLITANA;LIMA;SURQUILLO;CEM097;SURQUILLO;1;1,908;;;;;;;;;;;;;;;;;;;;;52;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;230101;TACNA;TACNA;TACNA;CEM098;TACNA;1;16,162;;;;;;;;;;;;;;;;;;;;;522;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;200701;PIURA;TALARA;PARIÑAS;CEM132;TALARA;1;7,707;;;;;;;;;;;;;;;;;;;;;181;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;220901;SAN MARTÍN;SAN MARTÍN;TARAPOTO;CEM099;TARAPOTO;1;16,887;;;;;;;;;;;;;;;;;;;;;136;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;120701;JUNÍN;TARMA;TARMA;CEM100;TARMA;1;6,780;;;;;;;;;;;;;;;;;;;;;107;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;090701;HUANCAVELICA;TAYACAJA;PAMPAS;CEM101;TAYACAJA;1;7,747;;;;;;;;;;;;;;;;;;;;;67;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;100601;HUÁNUCO;LEONCIO PRADO;RUPA-RUPA;CEM102;TINGO MARIA;1;8,845;;;;;;;;;;;;;;;;;;;;;176;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;221001;SAN MARTÍN;TOCACHE;TOCACHE;CEM103;TOCACHE;1;5,322;;;;;;;;;;;;;;;;;;;;;103;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;CEM104;TRUJILLO;1;5,825;;;;;;;;;;;;;;;;;;;;;187;;
2014;ENE - DIC;10/01/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;240101;TUMBES;TUMBES;TUMBES;CEM105;TUMBES;1;6,385;;;;;;;;;;;;;;;;;;;;;80;;
